Sender;Recipient;EventDate;month
69;148;2010-07-23 14:45:47;7
107;55;2010-07-23 14:53:47;7
107;62;2010-07-23 14:53:47;7
107;54;2010-07-23 14:53:47;7
55;107;2010-07-23 14:53:47;7
166;161;2010-07-23 14:59:12;7
166;136;2010-07-23 14:59:12;7
133;17;2010-07-26 05:44:25;7
133;152;2010-07-26 05:44:59;7
133;152;2010-07-26 05:45:05;7
133;112;2010-07-26 05:46:41;7
133;62;2010-07-26 05:47:09;7
133;136;2010-07-26 05:48:34;7
133;136;2010-07-26 05:48:39;7
133;136;2010-07-26 05:48:47;7
133;136;2010-07-26 05:48:56;7
133;136;2010-07-26 05:49:00;7
133;136;2010-07-26 05:49:11;7
133;136;2010-07-26 05:49:17;7
133;136;2010-07-26 05:49:19;7
133;136;2010-07-26 05:49:23;7
133;136;2010-07-26 05:49:27;7
133;136;2010-07-26 05:49:38;7
133;136;2010-07-26 05:49:42;7
162;147;2010-07-26 05:49:43;7
162;33;2010-07-26 05:49:43;7
133;136;2010-07-26 05:49:50;7
133;136;2010-07-26 05:49:54;7
133;136;2010-07-26 05:49:57;7
133;136;2010-07-26 05:50:04;7
133;136;2010-07-26 05:50:15;7
133;136;2010-07-26 05:50:33;7
133;136;2010-07-26 05:50:35;7
62;14;2010-07-26 05:56:40;7
62;107;2010-07-26 05:57:41;7
62;107;2010-07-26 05:57:55;7
141;146;2010-07-26 06:07:21;7
151;32;2010-07-26 06:23:32;7
74;90;2010-07-26 06:23:47;7
74;127;2010-07-26 06:23:47;7
74;41;2010-07-26 06:23:47;7
33;162;2010-07-26 06:26:37;7
74;127;2010-07-26 06:28:07;7
74;41;2010-07-26 06:28:07;7
74;90;2010-07-26 06:28:07;7
162;33;2010-07-26 06:28:10;7
33;162;2010-07-26 06:28:31;7
151;82;2010-07-26 06:39:37;7
151;32;2010-07-26 06:39:38;7
151;17;2010-07-26 06:39:38;7
151;150;2010-07-26 06:39:38;7
151;108;2010-07-26 06:39:38;7
151;166;2010-07-26 06:39:38;7
151;37;2010-07-26 06:39:38;7
151;101;2010-07-26 06:39:38;7
151;52;2010-07-26 06:39:38;7
151;105;2010-07-26 06:39:38;7
151;94;2010-07-26 06:40:49;7
151;55;2010-07-26 06:40:49;7
151;73;2010-07-26 06:40:49;7
151;78;2010-07-26 06:40:49;7
77;3;2010-07-26 06:41:13;7
77;117;2010-07-26 06:45:37;7
62;133;2010-07-26 06:47:23;7
133;62;2010-07-26 06:49:32;7
146;141;2010-07-26 06:49:55;7
77;45;2010-07-26 06:50:25;7
77;91;2010-07-26 06:50:37;7
77;152;2010-07-26 06:57:57;7
77;3;2010-07-26 06:57:57;7
54;107;2010-07-26 06:58:54;7
161;166;2010-07-26 07:03:56;7
152;77;2010-07-26 07:04:14;7
90;74;2010-07-26 07:10:57;7
62;14;2010-07-26 07:11:02;7
14;62;2010-07-26 07:13:23;7
22;78;2010-07-26 07:14:23;7
41;74;2010-07-26 07:17:58;7
41;74;2010-07-26 07:18:06;7
41;74;2010-07-26 07:18:11;7
41;74;2010-07-26 07:18:14;7
127;90;2010-07-26 07:21:06;7
127;83;2010-07-26 07:22:00;7
69;152;2010-07-26 07:24:34;7
54;107;2010-07-26 07:26:56;7
136;133;2010-07-26 07:28:06;7
136;155;2010-07-26 07:28:06;7
136;69;2010-07-26 07:28:06;7
136;86;2010-07-26 07:28:06;7
136;19;2010-07-26 07:28:06;7
136;141;2010-07-26 07:28:06;7
136;62;2010-07-26 07:28:06;7
136;36;2010-07-26 07:28:06;7
136;85;2010-07-26 07:28:06;7
136;161;2010-07-26 07:28:06;7
133;136;2010-07-26 07:30:19;7
69;136;2010-07-26 07:30:39;7
147;162;2010-07-26 07:31:46;7
62;136;2010-07-26 07:32:39;7
147;162;2010-07-26 07:32:51;7
33;45;2010-07-26 07:37:31;7
86;136;2010-07-26 07:37:38;7
86;148;2010-07-26 07:42:07;7
52;102;2010-07-26 07:49:25;7
52;132;2010-07-26 07:49:25;7
52;83;2010-07-26 07:49:25;7
52;13;2010-07-26 07:49:25;7
52;128;2010-07-26 07:49:25;7
52;85;2010-07-26 07:49:25;7
52;8;2010-07-26 07:49:25;7
52;103;2010-07-26 07:49:25;7
52;36;2010-07-26 07:49:25;7
52;155;2010-07-26 07:49:25;7
83;52;2010-07-26 07:51:06;7
118;14;2010-07-26 07:51:53;7
118;37;2010-07-26 07:51:54;7
161;136;2010-07-26 07:52:51;7
118;37;2010-07-26 07:52:55;7
127;74;2010-07-26 07:56:19;7
127;74;2010-07-26 07:56:36;7
132;52;2010-07-26 07:56:40;7
132;60;2010-07-26 07:56:41;7
132;52;2010-07-26 07:56:49;7
97;148;2010-07-26 07:56:58;7
132;52;2010-07-26 07:57:13;7
132;52;2010-07-26 07:57:36;7
158;129;2010-07-26 08:00:36;7
102;52;2010-07-26 08:00:45;7
36;136;2010-07-26 08:00:46;7
36;52;2010-07-26 08:01:12;7
129;158;2010-07-26 08:01:21;7
90;69;2010-07-26 08:05:49;7
69;90;2010-07-26 08:13:03;7
103;95;2010-07-26 08:23:36;7
162;147;2010-07-26 08:24:12;7
19;136;2010-07-26 08:26:00;7
37;118;2010-07-26 08:29:56;7
37;163;2010-07-26 08:29:56;7
37;141;2010-07-26 08:29:56;7
37;14;2010-07-26 08:29:56;7
161;83;2010-07-26 08:32:20;7
161;90;2010-07-26 08:32:20;7
161;35;2010-07-26 08:32:20;7
13;95;2010-07-26 08:33:06;7
90;161;2010-07-26 08:33:06;7
103;52;2010-07-26 08:33:34;7
103;52;2010-07-26 08:33:51;7
13;52;2010-07-26 08:35:34;7
128;52;2010-07-26 08:36:33;7
128;95;2010-07-26 08:37:12;7
128;52;2010-07-26 08:37:32;7
128;166;2010-07-26 08:40:29;7
118;37;2010-07-26 08:41:10;7
128;52;2010-07-26 08:41:56;7
35;161;2010-07-26 08:45:48;7
80;18;2010-07-26 08:46:50;7
128;52;2010-07-26 08:47:09;7
148;97;2010-07-26 08:47:20;7
118;78;2010-07-26 08:50:25;7
103;102;2010-07-26 08:51:38;7
103;13;2010-07-26 08:51:38;7
103;133;2010-07-26 08:51:38;7
103;67;2010-07-26 08:51:38;7
103;58;2010-07-26 08:51:38;7
103;141;2010-07-26 08:51:38;7
103;54;2010-07-26 08:51:38;7
103;36;2010-07-26 08:51:38;7
103;85;2010-07-26 08:51:38;7
103;8;2010-07-26 08:51:38;7
103;155;2010-07-26 08:51:38;7
103;60;2010-07-26 08:51:38;7
103;44;2010-07-26 08:51:38;7
60;13;2010-07-26 08:52:53;7
13;60;2010-07-26 08:53:51;7
83;161;2010-07-26 08:54:14;7
14;37;2010-07-26 08:57:00;7
13;90;2010-07-26 09:02:24;7
78;113;2010-07-26 09:07:02;7
13;127;2010-07-26 09:07:35;7
13;74;2010-07-26 09:07:35;7
13;41;2010-07-26 09:07:35;7
13;90;2010-07-26 09:07:35;7
8;52;2010-07-26 09:17:12;7
86;136;2010-07-26 09:18:26;7
8;81;2010-07-26 09:33:44;7
13;90;2010-07-26 09:41:33;7
13;127;2010-07-26 09:41:33;7
13;74;2010-07-26 09:41:33;7
13;41;2010-07-26 09:41:33;7
166;8;2010-07-26 09:43:26;7
8;166;2010-07-26 09:44:45;7
140;39;2010-07-26 09:45:43;7
35;90;2010-07-26 09:49:49;7
35;127;2010-07-26 09:49:49;7
128;166;2010-07-26 09:55:29;7
140;136;2010-07-26 10:00:17;7
85;128;2010-07-26 10:03:08;7
136;140;2010-07-26 10:04:18;7
133;112;2010-07-26 10:06:49;7
166;128;2010-07-26 10:07:44;7
136;107;2010-07-26 10:11:59;7
136;152;2010-07-26 10:11:59;7
136;39;2010-07-26 10:11:59;7
136;116;2010-07-26 10:11:59;7
136;133;2010-07-26 10:11:59;7
128;166;2010-07-26 10:13:44;7
128;166;2010-07-26 10:13:46;7
133;136;2010-07-26 10:15:32;7
148;97;2010-07-26 10:22:56;7
33;77;2010-07-26 10:24:07;7
127;35;2010-07-26 10:28:59;7
117;57;2010-07-26 10:31:30;7
113;78;2010-07-26 10:34:17;7
97;148;2010-07-26 10:36:59;7
58;141;2010-07-26 10:38:48;7
166;136;2010-07-26 10:39:56;7
166;36;2010-07-26 10:39:56;7
166;163;2010-07-26 10:39:56;7
163;166;2010-07-26 10:39:56;7
136;166;2010-07-26 10:40:26;7
36;166;2010-07-26 10:42:31;7
153;152;2010-07-26 10:43:31;7
121;8;2010-07-26 10:45:09;7
141;14;2010-07-26 10:51:52;7
152;136;2010-07-26 10:52:26;7
8;121;2010-07-26 10:54:01;7
152;69;2010-07-26 10:54:10;7
152;136;2010-07-26 10:54:10;7
152;33;2010-07-26 10:54:10;7
152;141;2010-07-26 10:54:10;7
152;90;2010-07-26 10:54:10;7
152;137;2010-07-26 10:54:10;7
152;143;2010-07-26 10:54:10;7
152;133;2010-07-26 10:54:10;7
152;19;2010-07-26 10:54:10;7
152;129;2010-07-26 10:54:10;7
19;152;2010-07-26 10:54:39;7
152;3;2010-07-26 10:55:10;7
90;13;2010-07-26 10:55:16;7
82;47;2010-07-26 10:56:43;7
90;35;2010-07-26 10:57:05;7
3;152;2010-07-26 10:57:06;7
14;141;2010-07-26 10:57:41;7
82;117;2010-07-26 10:57:41;7
133;152;2010-07-26 11:00:29;7
82;3;2010-07-26 11:00:37;7
119;65;2010-07-26 11:01:55;7
90;152;2010-07-26 11:02:54;7
136;152;2010-07-26 11:04:55;7
118;86;2010-07-26 11:05:23;7
78;130;2010-07-26 11:09:11;7
78;66;2010-07-26 11:09:11;7
78;151;2010-07-26 11:13:22;7
65;119;2010-07-26 11:17:02;7
136;123;2010-07-26 11:17:51;7
136;39;2010-07-26 11:17:51;7
136;166;2010-07-26 11:17:51;7
136;84;2010-07-26 11:17:51;7
136;62;2010-07-26 11:17:51;7
136;107;2010-07-26 11:17:51;7
116;136;2010-07-26 11:24:43;7
62;136;2010-07-26 11:28:25;7
32;88;2010-07-26 11:28:30;7
32;88;2010-07-26 11:28:54;7
113;22;2010-07-26 11:31:47;7
32;88;2010-07-26 11:32:22;7
22;113;2010-07-26 11:32:51;7
129;152;2010-07-26 11:52:20;7
141;166;2010-07-26 12:01:06;7
103;81;2010-07-26 12:11:06;7
13;90;2010-07-26 12:11:26;7
155;132;2010-07-26 12:14:42;7
123;136;2010-07-26 12:15:16;7
64;65;2010-07-26 12:15:21;7
155;52;2010-07-26 12:16:51;7
155;136;2010-07-26 12:17:18;7
132;155;2010-07-26 12:18:52;7
65;64;2010-07-26 12:19:32;7
166;141;2010-07-26 12:20:06;7
84;136;2010-07-26 12:20:16;7
118;103;2010-07-26 12:20:32;7
118;8;2010-07-26 12:20:32;7
118;128;2010-07-26 12:20:32;7
118;52;2010-07-26 12:20:32;7
118;37;2010-07-26 12:20:32;7
118;36;2010-07-26 12:20:32;7
118;85;2010-07-26 12:20:32;7
118;83;2010-07-26 12:20:32;7
118;155;2010-07-26 12:20:32;7
118;67;2010-07-26 12:20:32;7
118;102;2010-07-26 12:20:32;7
118;13;2010-07-26 12:20:32;7
118;132;2010-07-26 12:20:32;7
52;80;2010-07-26 12:23:47;7
52;11;2010-07-26 12:23:47;7
161;136;2010-07-26 12:24:50;7
136;161;2010-07-26 12:24:56;7
37;118;2010-07-26 12:29:05;7
37;163;2010-07-26 12:29:05;7
37;141;2010-07-26 12:29:05;7
37;14;2010-07-26 12:29:05;7
84;92;2010-07-26 12:33:45;7
62;88;2010-07-26 12:33:48;7
80;52;2010-07-26 12:34:49;7
143;152;2010-07-26 12:37:42;7
14;37;2010-07-26 12:39:10;7
60;103;2010-07-26 12:40:33;7
103;60;2010-07-26 12:41:09;7
118;36;2010-07-26 12:45:46;7
118;155;2010-07-26 12:45:46;7
118;102;2010-07-26 12:45:46;7
118;37;2010-07-26 12:52:23;7
84;94;2010-07-26 12:52:30;7
19;84;2010-07-26 13:02:58;7
84;19;2010-07-26 13:03:42;7
107;136;2010-07-26 13:03:52;7
107;136;2010-07-26 13:03:53;7
33;152;2010-07-26 13:06:10;7
35;90;2010-07-26 13:08:51;7
141;19;2010-07-26 13:13:05;7
141;146;2010-07-26 13:13:05;7
107;136;2010-07-26 13:21:25;7
136;112;2010-07-26 13:25:20;7
136;107;2010-07-26 13:25:28;7
136;19;2010-07-26 13:27:32;7
14;18;2010-07-26 13:32:30;7
8;81;2010-07-26 13:35:51;7
118;80;2010-07-26 13:37:13;7
18;41;2010-07-26 13:40:57;7
18;129;2010-07-26 13:41:05;7
14;141;2010-07-26 13:42:21;7
62;14;2010-07-26 13:42:33;7
18;80;2010-07-26 13:43:06;7
128;107;2010-07-26 13:43:26;7
107;128;2010-07-26 13:45:57;7
88;154;2010-07-26 13:46:10;7
88;18;2010-07-26 13:46:10;7
128;107;2010-07-26 13:46:31;7
80;78;2010-07-26 13:47:55;7
8;85;2010-07-26 13:48:40;7
8;128;2010-07-26 13:48:40;7
62;133;2010-07-26 13:50:19;7
62;133;2010-07-26 13:52:06;7
128;166;2010-07-26 13:55:21;7
152;153;2010-07-26 13:57:50;7
18;90;2010-07-26 13:59:41;7
18;129;2010-07-26 13:59:41;7
19;136;2010-07-26 13:59:52;7
128;141;2010-07-26 14:02:27;7
85;103;2010-07-26 14:04:29;7
152;126;2010-07-26 14:04:32;7
8;3;2010-07-26 14:04:47;7
41;17;2010-07-26 14:07:18;7
17;41;2010-07-26 14:07:19;7
136;19;2010-07-26 14:07:54;7
136;39;2010-07-26 14:07:54;7
136;133;2010-07-26 14:07:54;7
85;128;2010-07-26 14:08:54;7
54;166;2010-07-26 14:15:07;7
60;103;2010-07-26 14:15:35;7
135;33;2010-07-26 14:18:19;7
103;60;2010-07-26 14:18:19;7
102;155;2010-07-26 14:20:50;7
155;102;2010-07-26 14:21:24;7
14;62;2010-07-26 14:23:46;7
136;152;2010-07-26 14:26:12;7
136;107;2010-07-26 14:26:12;7
136;62;2010-07-26 14:26:12;7
136;133;2010-07-26 14:26:12;7
14;62;2010-07-26 14:26:22;7
128;39;2010-07-26 14:27:00;7
166;103;2010-07-26 14:32:32;7
103;166;2010-07-26 14:34:16;7
19;136;2010-07-26 14:36:46;7
152;136;2010-07-26 14:39:27;7
18;129;2010-07-26 14:45:20;7
118;78;2010-07-26 14:48:11;7
107;136;2010-07-26 14:55:12;7
107;136;2010-07-26 15:02:14;7
107;136;2010-07-26 15:02:17;7
8;166;2010-07-26 15:04:24;7
166;56;2010-07-26 15:09:27;7
166;50;2010-07-26 15:09:27;7
166;149;2010-07-26 15:09:27;7
166;152;2010-07-26 15:09:27;7
103;141;2010-07-26 15:10:31;7
132;141;2010-07-26 15:29:09;7
132;54;2010-07-26 15:29:09;7
148;86;2010-07-26 15:49:32;7
8;54;2010-07-26 16:09:21;7
8;128;2010-07-26 16:09:21;7
156;86;2010-07-26 17:05:04;7
156;69;2010-07-26 17:05:04;7
156;36;2010-07-26 17:05:04;7
156;85;2010-07-26 17:05:04;7
156;130;2010-07-26 17:07:32;7
17;41;2010-07-26 21:58:35;7
17;37;2010-07-26 22:12:38;7
17;62;2010-07-26 22:12:38;7
17;141;2010-07-26 22:12:38;7
17;129;2010-07-26 22:12:38;7
17;32;2010-07-26 22:12:38;7
17;97;2010-07-26 22:12:38;7
17;78;2010-07-26 22:12:38;7
17;136;2010-07-26 22:12:38;7
17;19;2010-07-26 22:12:38;7
17;148;2010-07-26 22:12:38;7
17;105;2010-07-26 22:12:38;7
17;158;2010-07-26 22:12:38;7
17;41;2010-07-26 22:12:38;7
17;80;2010-07-26 22:12:38;7
17;133;2010-07-26 22:12:38;7
17;11;2010-07-26 22:12:38;7
17;90;2010-07-26 22:12:38;7
17;146;2010-07-26 22:12:38;7
17;161;2010-07-26 22:12:38;7
112;136;2010-07-27 05:33:16;7
133;136;2010-07-27 05:35:54;7
133;136;2010-07-27 05:37:21;7
133;62;2010-07-27 05:37:53;7
133;62;2010-07-27 05:38:10;7
62;14;2010-07-27 05:49:38;7
62;136;2010-07-27 05:50:16;7
50;166;2010-07-27 05:59:13;7
74;90;2010-07-27 06:18:31;7
74;127;2010-07-27 06:18:31;7
74;41;2010-07-27 06:18:31;7
62;17;2010-07-27 06:32:15;7
62;133;2010-07-27 06:32:15;7
17;62;2010-07-27 06:32:16;7
14;118;2010-07-27 06:33:37;7
133;62;2010-07-27 06:35:11;7
90;35;2010-07-27 06:43:43;7
90;74;2010-07-27 06:46:55;7
144;166;2010-07-27 06:51:40;7
78;80;2010-07-27 06:51:57;7
144;166;2010-07-27 06:52:05;7
52;83;2010-07-27 06:52:31;7
52;36;2010-07-27 06:52:31;7
52;128;2010-07-27 06:52:31;7
52;13;2010-07-27 06:52:31;7
52;85;2010-07-27 06:52:31;7
52;8;2010-07-27 06:52:31;7
52;103;2010-07-27 06:52:31;7
52;102;2010-07-27 06:52:31;7
52;155;2010-07-27 06:52:31;7
52;132;2010-07-27 06:52:31;7
62;133;2010-07-27 06:54:26;7
62;14;2010-07-27 06:54:26;7
112;136;2010-07-27 06:57:25;7
136;112;2010-07-27 06:57:35;7
133;62;2010-07-27 06:58:12;7
92;84;2010-07-27 06:59:36;7
54;132;2010-07-27 07:07:11;7
41;74;2010-07-27 07:07:33;7
158;129;2010-07-27 07:08:31;7
129;158;2010-07-27 07:09:40;7
133;136;2010-07-27 07:10:15;7
14;62;2010-07-27 07:24:56;7
11;133;2010-07-27 07:25:50;7
133;11;2010-07-27 07:26:33;7
136;69;2010-07-27 07:28:36;7
136;86;2010-07-27 07:28:36;7
136;62;2010-07-27 07:28:36;7
136;19;2010-07-27 07:28:36;7
136;133;2010-07-27 07:28:36;7
136;141;2010-07-27 07:28:36;7
136;36;2010-07-27 07:28:36;7
136;155;2010-07-27 07:28:36;7
136;85;2010-07-27 07:28:36;7
136;161;2010-07-27 07:28:36;7
133;11;2010-07-27 07:29:03;7
133;136;2010-07-27 07:29:13;7
94;84;2010-07-27 07:29:14;7
11;133;2010-07-27 07:29:31;7
166;128;2010-07-27 07:30:21;7
19;136;2010-07-27 07:31:11;7
11;133;2010-07-27 07:31:14;7
161;136;2010-07-27 07:31:16;7
133;11;2010-07-27 07:31:29;7
133;11;2010-07-27 07:32:26;7
62;136;2010-07-27 07:32:30;7
166;128;2010-07-27 07:32:40;7
11;133;2010-07-27 07:32:47;7
136;133;2010-07-27 07:38:06;7
136;141;2010-07-27 07:38:06;7
136;166;2010-07-27 07:38:06;7
136;19;2010-07-27 07:38:06;7
136;123;2010-07-27 07:38:06;7
136;84;2010-07-27 07:38:06;7
136;107;2010-07-27 07:38:06;7
136;39;2010-07-27 07:38:06;7
136;112;2010-07-27 07:38:06;7
136;69;2010-07-27 07:38:06;7
166;128;2010-07-27 07:38:55;7
84;136;2010-07-27 07:39:07;7
127;74;2010-07-27 07:41:04;7
133;136;2010-07-27 07:42:11;7
132;52;2010-07-27 07:43:32;7
118;14;2010-07-27 07:44:36;7
74;127;2010-07-27 07:44:38;7
74;90;2010-07-27 07:44:38;7
127;74;2010-07-27 07:44:44;7
11;133;2010-07-27 07:45:56;7
133;11;2010-07-27 07:46:05;7
133;11;2010-07-27 07:47:48;7
13;52;2010-07-27 07:47:59;7
11;133;2010-07-27 07:48:18;7
11;133;2010-07-27 07:52:14;7
133;11;2010-07-27 07:52:24;7
62;112;2010-07-27 07:53:20;7
133;11;2010-07-27 07:54:50;7
11;133;2010-07-27 07:55:37;7
11;133;2010-07-27 07:56:52;7
133;11;2010-07-27 07:57:12;7
133;11;2010-07-27 07:57:44;7
11;133;2010-07-27 07:58:43;7
133;11;2010-07-27 07:58:57;7
33;162;2010-07-27 08:00:12;7
11;133;2010-07-27 08:01:16;7
36;136;2010-07-27 08:01:21;7
11;133;2010-07-27 08:01:22;7
133;11;2010-07-27 08:01:29;7
36;156;2010-07-27 08:01:48;7
90;74;2010-07-27 08:03:39;7
86;136;2010-07-27 08:04:09;7
54;102;2010-07-27 08:05:24;7
101;86;2010-07-27 08:05:30;7
101;86;2010-07-27 08:06:05;7
86;101;2010-07-27 08:06:17;7
101;86;2010-07-27 08:06:36;7
83;52;2010-07-27 08:07:14;7
86;156;2010-07-27 08:07:24;7
102;54;2010-07-27 08:07:29;7
119;126;2010-07-27 08:07:33;7
133;11;2010-07-27 08:08:28;7
11;133;2010-07-27 08:08:37;7
36;52;2010-07-27 08:09:20;7
86;148;2010-07-27 08:10:00;7
11;133;2010-07-27 08:11:00;7
133;11;2010-07-27 08:11:32;7
161;83;2010-07-27 08:11:53;7
161;90;2010-07-27 08:11:53;7
161;35;2010-07-27 08:11:53;7
133;11;2010-07-27 08:12:11;7
90;161;2010-07-27 08:13:00;7
11;133;2010-07-27 08:13:06;7
11;133;2010-07-27 08:13:23;7
133;11;2010-07-27 08:13:52;7
132;3;2010-07-27 08:16:32;7
86;101;2010-07-27 08:17:13;7
133;11;2010-07-27 08:18:03;7
141;136;2010-07-27 08:18:11;7
141;14;2010-07-27 08:18:11;7
11;133;2010-07-27 08:18:18;7
133;11;2010-07-27 08:19:46;7
128;166;2010-07-27 08:20:38;7
128;166;2010-07-27 08:20:48;7
128;166;2010-07-27 08:21:00;7
11;133;2010-07-27 08:21:03;7
11;133;2010-07-27 08:21:09;7
133;11;2010-07-27 08:21:39;7
133;11;2010-07-27 08:23:27;7
11;133;2010-07-27 08:24:20;7
11;133;2010-07-27 08:25:21;7
90;162;2010-07-27 08:25:48;7
90;33;2010-07-27 08:25:48;7
14;141;2010-07-27 08:26:00;7
133;11;2010-07-27 08:26:17;7
86;101;2010-07-27 08:26:50;7
162;90;2010-07-27 08:27:14;7
133;11;2010-07-27 08:28:08;7
11;133;2010-07-27 08:29:04;7
11;133;2010-07-27 08:29:08;7
133;11;2010-07-27 08:29:12;7
83;161;2010-07-27 08:29:18;7
133;11;2010-07-27 08:29:36;7
11;133;2010-07-27 08:29:51;7
118;86;2010-07-27 08:32:01;7
141;103;2010-07-27 08:32:32;7
128;52;2010-07-27 08:34:51;7
37;118;2010-07-27 08:37:37;7
112;62;2010-07-27 08:40:16;7
118;37;2010-07-27 08:41:21;7
103;141;2010-07-27 08:43:02;7
103;52;2010-07-27 08:44:59;7
37;163;2010-07-27 08:45:28;7
37;141;2010-07-27 08:45:28;7
37;118;2010-07-27 08:45:28;7
37;14;2010-07-27 08:45:28;7
118;37;2010-07-27 08:49:42;7
141;166;2010-07-27 08:54:03;7
19;136;2010-07-27 08:55:35;7
123;136;2010-07-27 08:57:48;7
14;37;2010-07-27 09:00:35;7
13;129;2010-07-27 09:07:42;7
13;129;2010-07-27 09:09:39;7
8;52;2010-07-27 09:09:41;7
162;33;2010-07-27 09:11:18;7
33;162;2010-07-27 09:11:55;7
126;78;2010-07-27 09:16:10;7
126;119;2010-07-27 09:17:10;7
153;148;2010-07-27 09:17:51;7
128;141;2010-07-27 09:18:22;7
153;69;2010-07-27 09:23:02;7
36;118;2010-07-27 09:25:18;7
33;135;2010-07-27 09:25:56;7
119;126;2010-07-27 09:30:58;7
118;155;2010-07-27 09:33:05;7
118;8;2010-07-27 09:33:05;7
118;128;2010-07-27 09:33:05;7
118;13;2010-07-27 09:33:05;7
118;36;2010-07-27 09:33:05;7
118;85;2010-07-27 09:33:05;7
118;83;2010-07-27 09:33:05;7
118;103;2010-07-27 09:33:05;7
118;67;2010-07-27 09:33:05;7
118;102;2010-07-27 09:33:05;7
118;132;2010-07-27 09:33:05;7
118;52;2010-07-27 09:33:05;7
118;37;2010-07-27 09:33:05;7
85;128;2010-07-27 09:38:46;7
85;36;2010-07-27 09:38:46;7
85;103;2010-07-27 09:38:46;7
85;67;2010-07-27 09:38:46;7
8;67;2010-07-27 09:41:55;7
128;141;2010-07-27 09:42:20;7
33;90;2010-07-27 09:46:01;7
107;136;2010-07-27 09:46:45;7
132;141;2010-07-27 09:52:34;7
41;130;2010-07-27 09:52:37;7
77;33;2010-07-27 09:54:31;7
77;119;2010-07-27 09:54:31;7
77;147;2010-07-27 09:54:31;7
141;132;2010-07-27 09:55:08;7
133;11;2010-07-27 09:55:09;7
11;133;2010-07-27 09:55:32;7
11;133;2010-07-27 09:55:54;7
132;166;2010-07-27 09:55:56;7
133;11;2010-07-27 09:56:00;7
104;47;2010-07-27 09:56:24;7
133;11;2010-07-27 09:56:34;7
132;141;2010-07-27 09:57:08;7
11;133;2010-07-27 09:57:32;7
11;133;2010-07-27 09:58:27;7
133;11;2010-07-27 09:58:31;7
133;11;2010-07-27 09:59:20;7
11;133;2010-07-27 09:59:36;7
11;133;2010-07-27 10:00:29;7
133;11;2010-07-27 10:00:34;7
133;11;2010-07-27 10:00:43;7
11;133;2010-07-27 10:01:46;7
11;133;2010-07-27 10:02:29;7
133;11;2010-07-27 10:02:40;7
133;11;2010-07-27 10:04:50;7
11;133;2010-07-27 10:05:38;7
11;133;2010-07-27 10:10:55;7
133;11;2010-07-27 10:11:08;7
102;52;2010-07-27 10:11:28;7
133;11;2010-07-27 10:15:49;7
35;161;2010-07-27 10:15:55;7
14;86;2010-07-27 10:16:30;7
11;133;2010-07-27 10:16:59;7
119;77;2010-07-27 10:18:47;7
11;133;2010-07-27 10:21:36;7
149;166;2010-07-27 10:22:05;7
69;153;2010-07-27 10:23:44;7
69;136;2010-07-27 10:23:54;7
69;136;2010-07-27 10:27:10;7
14;118;2010-07-27 10:27:48;7
133;11;2010-07-27 10:28:18;7
141;136;2010-07-27 10:29:43;7
141;19;2010-07-27 10:29:43;7
133;11;2010-07-27 10:35:25;7
153;69;2010-07-27 10:35:56;7
11;133;2010-07-27 10:36:01;7
133;11;2010-07-27 10:38:43;7
19;141;2010-07-27 10:42:18;7
33;77;2010-07-27 10:43:10;7
11;133;2010-07-27 10:43:24;7
11;133;2010-07-27 10:43:28;7
86;104;2010-07-27 10:47:04;7
86;104;2010-07-27 10:47:27;7
86;104;2010-07-27 10:47:51;7
126;119;2010-07-27 10:48:33;7
86;14;2010-07-27 10:48:35;7
11;133;2010-07-27 10:51:06;7
86;69;2010-07-27 10:53:40;7
133;11;2010-07-27 10:55:42;7
136;141;2010-07-27 10:56:52;7
133;11;2010-07-27 10:57:32;7
133;11;2010-07-27 10:57:36;7
11;133;2010-07-27 10:57:56;7
133;11;2010-07-27 10:59:09;7
11;133;2010-07-27 10:59:57;7
135;33;2010-07-27 11:02:00;7
133;11;2010-07-27 11:02:50;7
11;133;2010-07-27 11:03:19;7
133;11;2010-07-27 11:03:53;7
133;11;2010-07-27 11:04:30;7
118;14;2010-07-27 11:05:06;7
11;133;2010-07-27 11:05:08;7
11;133;2010-07-27 11:05:36;7
11;133;2010-07-27 11:09:28;7
133;11;2010-07-27 11:09:44;7
133;11;2010-07-27 11:17:11;7
136;141;2010-07-27 11:17:22;7
11;133;2010-07-27 11:18:02;7
11;133;2010-07-27 11:19:46;7
133;11;2010-07-27 11:20:04;7
133;11;2010-07-27 11:21:32;7
136;3;2010-07-27 11:22:27;7
11;133;2010-07-27 11:24:27;7
14;141;2010-07-27 11:25:29;7
11;133;2010-07-27 11:26:21;7
14;62;2010-07-27 11:26:34;7
78;151;2010-07-27 11:30:04;7
85;18;2010-07-27 11:32:39;7
126;152;2010-07-27 11:35:06;7
133;11;2010-07-27 11:39:11;7
133;11;2010-07-27 11:39:35;7
11;133;2010-07-27 11:40:24;7
11;133;2010-07-27 11:41:35;7
133;11;2010-07-27 11:41:49;7
133;11;2010-07-27 11:42:30;7
11;133;2010-07-27 11:43:08;7
103;166;2010-07-27 11:44:51;7
156;153;2010-07-27 11:45:25;7
130;66;2010-07-27 11:45:52;7
128;141;2010-07-27 11:46:37;7
11;133;2010-07-27 11:48:30;7
62;14;2010-07-27 11:51:34;7
153;156;2010-07-27 11:52:50;7
133;11;2010-07-27 11:54:06;7
153;156;2010-07-27 11:54:32;7
81;8;2010-07-27 11:55:12;7
