Sender;Recipient;EventDate;month;year
47;39;2010-08-18 06:40:36;8;2010
39;47;2010-08-18 06:44:28;8;2010
60;103;2010-08-18 06:49:58;8;2010
78;47;2010-08-18 06:52:18;8;2010
127;74;2010-08-18 06:59:48;8;2010
33;152;2010-08-18 07:00:17;8;2010
39;95;2010-08-18 07:00:17;8;2010
19;32;2010-08-18 07:03:13;8;2010
52;11;2010-08-18 07:07:48;8;2010
52;80;2010-08-18 07:07:48;8;2010
11;52;2010-08-18 07:09:37;8;2010
41;74;2010-08-18 07:17:23;8;2010
74;90;2010-08-18 07:18:18;8;2010
74;127;2010-08-18 07:18:18;8;2010
127;74;2010-08-18 07:19:17;8;2010
52;14;2010-08-18 07:21:51;8;2010
14;52;2010-08-18 07:25:34;8;2010
158;129;2010-08-18 07:30:13;8;2010
17;136;2010-08-18 07:30:36;8;2010
69;136;2010-08-18 07:32:47;8;2010
69;136;2010-08-18 07:33:10;8;2010
69;136;2010-08-18 07:33:16;8;2010
69;136;2010-08-18 07:33:24;8;2010
69;136;2010-08-18 07:34:33;8;2010
69;136;2010-08-18 07:35:26;8;2010
33;66;2010-08-18 07:36:21;8;2010
33;130;2010-08-18 07:36:45;8;2010
130;33;2010-08-18 07:36:46;8;2010
90;74;2010-08-18 07:37:03;8;2010
65;90;2010-08-18 07:40:52;8;2010
90;65;2010-08-18 07:41:09;8;2010
136;17;2010-08-18 07:42:54;8;2010
65;90;2010-08-18 07:42:54;8;2010
65;127;2010-08-18 07:42:54;8;2010
65;129;2010-08-18 07:42:54;8;2010
65;154;2010-08-18 07:42:54;8;2010
65;35;2010-08-18 07:42:54;8;2010
90;65;2010-08-18 07:43:20;8;2010
127;65;2010-08-18 07:43:25;8;2010
136;17;2010-08-18 07:43:56;8;2010
52;83;2010-08-18 07:45:45;8;2010
52;13;2010-08-18 07:45:45;8;2010
52;85;2010-08-18 07:45:45;8;2010
52;155;2010-08-18 07:45:45;8;2010
52;132;2010-08-18 07:45:45;8;2010
52;8;2010-08-18 07:45:45;8;2010
52;128;2010-08-18 07:45:45;8;2010
52;103;2010-08-18 07:45:45;8;2010
52;36;2010-08-18 07:45:45;8;2010
52;102;2010-08-18 07:45:45;8;2010
52;63;2010-08-18 07:45:45;8;2010
83;52;2010-08-18 07:45:59;8;2010
11;78;2010-08-18 07:47:47;8;2010
78;11;2010-08-18 07:47:51;8;2010
63;52;2010-08-18 07:47:52;8;2010
128;52;2010-08-18 07:48:36;8;2010
17;136;2010-08-18 07:54:00;8;2010
78;11;2010-08-18 07:54:20;8;2010
11;78;2010-08-18 07:54:38;8;2010
52;14;2010-08-18 07:57:15;8;2010
135;123;2010-08-18 07:57:22;8;2010
136;69;2010-08-18 07:59:54;8;2010
136;86;2010-08-18 07:59:54;8;2010
136;155;2010-08-18 07:59:54;8;2010
136;19;2010-08-18 07:59:54;8;2010
136;133;2010-08-18 07:59:54;8;2010
136;36;2010-08-18 07:59:54;8;2010
136;85;2010-08-18 07:59:54;8;2010
136;161;2010-08-18 07:59:54;8;2010
13;52;2010-08-18 08:00:04;8;2010
66;17;2010-08-18 08:00:34;8;2010
161;136;2010-08-18 08:00:38;8;2010
17;66;2010-08-18 08:01:18;8;2010
133;136;2010-08-18 08:01:22;8;2010
78;11;2010-08-18 08:02:19;8;2010
136;19;2010-08-18 08:02:39;8;2010
136;133;2010-08-18 08:02:39;8;2010
136;69;2010-08-18 08:02:39;8;2010
136;123;2010-08-18 08:02:39;8;2010
11;78;2010-08-18 08:02:43;8;2010
81;103;2010-08-18 08:06:49;8;2010
17;130;2010-08-18 08:09:10;8;2010
32;19;2010-08-18 08:10:12;8;2010
123;136;2010-08-18 08:13:03;8;2010
133;136;2010-08-18 08:20:38;8;2010
102;52;2010-08-18 08:27:10;8;2010
161;83;2010-08-18 08:27:19;8;2010
161;90;2010-08-18 08:27:19;8;2010
161;35;2010-08-18 08:27:19;8;2010
13;127;2010-08-18 08:32:23;8;2010
18;110;2010-08-18 08:33:20;8;2010
18;110;2010-08-18 08:34:15;8;2010
148;69;2010-08-18 08:34:29;8;2010
148;86;2010-08-18 08:34:29;8;2010
18;110;2010-08-18 08:34:48;8;2010
19;136;2010-08-18 08:35:07;8;2010
18;110;2010-08-18 08:35:28;8;2010
19;136;2010-08-18 08:35:31;8;2010
83;161;2010-08-18 08:35:49;8;2010
18;110;2010-08-18 08:35:56;8;2010
18;110;2010-08-18 08:36:30;8;2010
18;110;2010-08-18 08:36:55;8;2010
52;14;2010-08-18 08:37:46;8;2010
52;163;2010-08-18 08:37:46;8;2010
52;141;2010-08-18 08:37:46;8;2010
14;52;2010-08-18 08:40:32;8;2010
14;52;2010-08-18 08:40:50;8;2010
18;129;2010-08-18 08:41:17;8;2010
103;81;2010-08-18 08:43:02;8;2010
101;69;2010-08-18 08:45:08;8;2010
54;166;2010-08-18 08:46:12;8;2010
103;52;2010-08-18 08:46:22;8;2010
103;63;2010-08-18 08:47:52;8;2010
103;60;2010-08-18 08:48:12;8;2010
54;107;2010-08-18 08:48:38;8;2010
133;136;2010-08-18 08:49:38;8;2010
8;52;2010-08-18 08:53:30;8;2010
90;161;2010-08-18 08:57:09;8;2010
129;65;2010-08-18 09:01:17;8;2010
129;158;2010-08-18 09:01:34;8;2010
13;127;2010-08-18 09:03:39;8;2010
13;74;2010-08-18 09:03:39;8;2010
13;41;2010-08-18 09:03:39;8;2010
13;90;2010-08-18 09:03:39;8;2010
132;52;2010-08-18 09:11:39;8;2010
8;128;2010-08-18 09:15:10;8;2010
86;148;2010-08-18 09:16:11;8;2010
86;136;2010-08-18 09:16:13;8;2010
11;52;2010-08-18 09:16:35;8;2010
135;33;2010-08-18 09:16:51;8;2010
33;135;2010-08-18 09:20:12;8;2010
107;54;2010-08-18 09:21:45;8;2010
90;13;2010-08-18 09:23:33;8;2010
136;69;2010-08-18 09:25:17;8;2010
18;90;2010-08-18 09:25:50;8;2010
18;163;2010-08-18 09:25:50;8;2010
18;110;2010-08-18 09:25:50;8;2010
18;129;2010-08-18 09:25:50;8;2010
18;154;2010-08-18 09:25:50;8;2010
103;54;2010-08-18 09:26:16;8;2010
103;44;2010-08-18 09:26:16;8;2010
103;56;2010-08-18 09:26:16;8;2010
103;50;2010-08-18 09:26:16;8;2010
103;149;2010-08-18 09:26:16;8;2010
103;152;2010-08-18 09:26:16;8;2010
8;44;2010-08-18 09:26:31;8;2010
8;54;2010-08-18 09:26:31;8;2010
17;89;2010-08-18 09:37:08;8;2010
90;152;2010-08-18 09:40:05;8;2010
90;35;2010-08-18 09:40:05;8;2010
107;54;2010-08-18 09:46:14;8;2010
89;17;2010-08-18 09:46:55;8;2010
107;128;2010-08-18 09:48:29;8;2010
128;107;2010-08-18 09:49:46;8;2010
35;90;2010-08-18 09:56:20;8;2010
35;161;2010-08-18 09:56:44;8;2010
35;65;2010-08-18 09:57:05;8;2010
85;103;2010-08-18 09:58:10;8;2010
52;11;2010-08-18 09:59:11;8;2010
17;163;2010-08-18 10:01:48;8;2010
17;130;2010-08-18 10:01:48;8;2010
101;69;2010-08-18 10:02:31;8;2010
8;128;2010-08-18 10:04:02;8;2010
8;44;2010-08-18 10:04:02;8;2010
54;107;2010-08-18 10:06:26;8;2010
54;8;2010-08-18 10:08:50;8;2010
151;137;2010-08-18 10:08:57;8;2010
86;148;2010-08-18 10:19:53;8;2010
86;69;2010-08-18 10:19:53;8;2010
8;54;2010-08-18 10:20:23;8;2010
17;95;2010-08-18 10:25:38;8;2010
95;17;2010-08-18 10:26:46;8;2010
13;90;2010-08-18 10:27:36;8;2010
13;90;2010-08-18 10:37:44;8;2010
52;80;2010-08-18 10:38:52;8;2010
52;11;2010-08-18 10:38:52;8;2010
11;52;2010-08-18 10:39:00;8;2010
156;85;2010-08-18 10:39:30;8;2010
52;85;2010-08-18 10:42:05;8;2010
52;103;2010-08-18 10:42:05;8;2010
103;52;2010-08-18 10:43:01;8;2010
56;103;2010-08-18 10:43:16;8;2010
85;103;2010-08-18 10:43:53;8;2010
85;128;2010-08-18 10:43:53;8;2010
52;103;2010-08-18 10:47:55;8;2010
52;63;2010-08-18 10:47:55;8;2010
11;52;2010-08-18 10:50:14;8;2010
8;85;2010-08-18 10:52:54;8;2010
103;56;2010-08-18 10:55:35;8;2010
103;56;2010-08-18 10:56:05;8;2010
52;11;2010-08-18 11:01:20;8;2010
90;13;2010-08-18 11:08:48;8;2010
14;133;2010-08-18 11:12:35;8;2010
133;88;2010-08-18 11:15:28;8;2010
133;64;2010-08-18 11:15:28;8;2010
133;62;2010-08-18 11:15:28;8;2010
133;14;2010-08-18 11:16:48;8;2010
32;88;2010-08-18 11:16:49;8;2010
13;90;2010-08-18 11:17:04;8;2010
133;14;2010-08-18 11:17:13;8;2010
153;69;2010-08-18 11:29:55;8;2010
153;148;2010-08-18 11:29:55;8;2010
8;85;2010-08-18 11:30:55;8;2010
45;33;2010-08-18 11:31:05;8;2010
45;77;2010-08-18 11:31:05;8;2010
85;152;2010-08-18 11:31:08;8;2010
103;85;2010-08-18 11:32:40;8;2010
14;133;2010-08-18 11:34:35;8;2010
32;88;2010-08-18 11:43:56;8;2010
32;88;2010-08-18 11:48:18;8;2010
32;88;2010-08-18 11:50:18;8;2010
137;151;2010-08-18 11:50:25;8;2010
153;69;2010-08-18 11:50:53;8;2010
8;128;2010-08-18 11:51:17;8;2010
153;69;2010-08-18 11:51:27;8;2010
47;33;2010-08-18 11:52:02;8;2010
47;123;2010-08-18 11:52:02;8;2010
86;69;2010-08-18 11:53:48;8;2010
8;128;2010-08-18 11:55:41;8;2010
151;137;2010-08-18 11:56:58;8;2010
8;128;2010-08-18 11:57:18;8;2010
8;128;2010-08-18 11:59:17;8;2010
166;161;2010-08-18 11:59:20;8;2010
166;136;2010-08-18 11:59:20;8;2010
95;103;2010-08-18 11:59:51;8;2010
95;39;2010-08-18 11:59:51;8;2010
136;166;2010-08-18 12:00:01;8;2010
69;153;2010-08-18 12:00:25;8;2010
155;136;2010-08-18 12:00:30;8;2010
103;95;2010-08-18 12:00:35;8;2010
155;52;2010-08-18 12:00:40;8;2010
32;88;2010-08-18 12:01:10;8;2010
153;69;2010-08-18 12:01:48;8;2010
8;128;2010-08-18 12:03:13;8;2010
153;69;2010-08-18 12:03:49;8;2010
33;47;2010-08-18 12:04:31;8;2010
33;45;2010-08-18 12:05:34;8;2010
35;124;2010-08-18 12:06:22;8;2010
35;74;2010-08-18 12:06:22;8;2010
8;128;2010-08-18 12:08:12;8;2010
8;128;2010-08-18 12:11:50;8;2010
52;14;2010-08-18 12:13:11;8;2010
52;163;2010-08-18 12:13:11;8;2010
52;141;2010-08-18 12:13:11;8;2010
8;128;2010-08-18 12:13:55;8;2010
8;128;2010-08-18 12:15:27;8;2010
8;128;2010-08-18 12:17:30;8;2010
8;103;2010-08-18 12:19:48;8;2010
135;123;2010-08-18 12:19:52;8;2010
8;103;2010-08-18 12:21:37;8;2010
8;103;2010-08-18 12:24:43;8;2010
74;35;2010-08-18 12:26:09;8;2010
148;86;2010-08-18 12:26:35;8;2010
148;69;2010-08-18 12:26:35;8;2010
85;8;2010-08-18 12:26:43;8;2010
8;128;2010-08-18 12:27:13;8;2010
136;133;2010-08-18 12:27:18;8;2010
136;85;2010-08-18 12:27:18;8;2010
136;69;2010-08-18 12:27:18;8;2010
136;19;2010-08-18 12:27:18;8;2010
136;155;2010-08-18 12:27:18;8;2010
136;36;2010-08-18 12:27:18;8;2010
155;136;2010-08-18 12:27:53;8;2010
86;148;2010-08-18 12:29:04;8;2010
8;85;2010-08-18 12:29:18;8;2010
135;123;2010-08-18 12:29:21;8;2010
135;136;2010-08-18 12:29:21;8;2010
135;33;2010-08-18 12:29:21;8;2010
136;19;2010-08-18 12:30:00;8;2010
136;69;2010-08-18 12:30:00;8;2010
136;133;2010-08-18 12:30:00;8;2010
136;166;2010-08-18 12:30:00;8;2010
8;85;2010-08-18 12:30:19;8;2010
8;44;2010-08-18 12:31:48;8;2010
8;85;2010-08-18 12:33:46;8;2010
8;85;2010-08-18 12:35:12;8;2010
41;74;2010-08-18 12:36:24;8;2010
136;19;2010-08-18 12:36:37;8;2010
136;133;2010-08-18 12:36:37;8;2010
136;123;2010-08-18 12:36:37;8;2010
136;69;2010-08-18 12:36:37;8;2010
78;11;2010-08-18 12:38:37;8;2010
11;78;2010-08-18 12:39:08;8;2010
8;85;2010-08-18 12:39:29;8;2010
14;52;2010-08-18 12:41:32;8;2010
133;136;2010-08-18 12:42:26;8;2010
133;136;2010-08-18 12:43:13;8;2010
133;136;2010-08-18 12:43:47;8;2010
35;117;2010-08-18 12:49:24;8;2010
35;90;2010-08-18 12:49:24;8;2010
35;127;2010-08-18 12:49:24;8;2010
35;74;2010-08-18 12:49:24;8;2010
35;15;2010-08-18 12:49:24;8;2010
35;124;2010-08-18 12:49:24;8;2010
35;83;2010-08-18 12:49:24;8;2010
35;13;2010-08-18 12:49:24;8;2010
35;143;2010-08-18 12:49:24;8;2010
19;136;2010-08-18 12:49:52;8;2010
153;136;2010-08-18 12:49:54;8;2010
153;69;2010-08-18 12:49:54;8;2010
19;136;2010-08-18 12:50:19;8;2010
19;136;2010-08-18 12:51:06;8;2010
166;167;2010-08-18 12:52:20;8;2010
44;8;2010-08-18 12:55:28;8;2010
83;35;2010-08-18 12:55:55;8;2010
8;44;2010-08-18 13:02:12;8;2010
107;136;2010-08-18 13:04:09;8;2010
8;85;2010-08-18 13:05:29;8;2010
163;69;2010-08-18 13:08:32;8;2010
163;90;2010-08-18 13:08:32;8;2010
163;129;2010-08-18 13:08:32;8;2010
13;35;2010-08-18 13:10:01;8;2010
39;95;2010-08-18 13:11:50;8;2010
117;35;2010-08-18 13:13:52;8;2010
166;54;2010-08-18 13:14:38;8;2010
47;148;2010-08-18 13:19:41;8;2010
136;107;2010-08-18 13:24:39;8;2010
78;86;2010-08-18 13:25:01;8;2010
74;35;2010-08-18 13:26:47;8;2010
110;11;2010-08-18 13:27:14;8;2010
110;148;2010-08-18 13:27:14;8;2010
110;80;2010-08-18 13:27:14;8;2010
11;110;2010-08-18 13:28:16;8;2010
136;107;2010-08-18 13:28:27;8;2010
54;166;2010-08-18 13:32:01;8;2010
54;166;2010-08-18 13:32:06;8;2010
107;136;2010-08-18 13:35:30;8;2010
136;19;2010-08-18 13:45:52;8;2010
153;22;2010-08-18 13:48:36;8;2010
148;110;2010-08-18 13:53:28;8;2010
88;154;2010-08-18 13:59:51;8;2010
88;64;2010-08-18 13:59:51;8;2010
88;110;2010-08-18 13:59:51;8;2010
127;35;2010-08-18 14:02:08;8;2010
69;148;2010-08-18 14:03:19;8;2010
166;54;2010-08-18 14:12:06;8;2010
54;166;2010-08-18 14:12:20;8;2010
74;125;2010-08-18 14:21:18;8;2010
161;166;2010-08-18 14:26:14;8;2010
19;136;2010-08-18 14:28:09;8;2010
8;128;2010-08-18 14:28:23;8;2010
8;44;2010-08-18 14:28:23;8;2010
8;95;2010-08-18 14:28:23;8;2010
90;13;2010-08-18 14:29:21;8;2010
86;78;2010-08-18 14:29:45;8;2010
8;128;2010-08-18 14:31:17;8;2010
90;35;2010-08-18 14:31:49;8;2010
135;69;2010-08-18 14:32:10;8;2010
103;44;2010-08-18 14:42:31;8;2010
8;103;2010-08-18 14:54:17;8;2010
8;128;2010-08-18 14:54:17;8;2010
8;85;2010-08-18 14:54:17;8;2010
69;148;2010-08-18 14:59:56;8;2010
148;69;2010-08-18 15:01:17;8;2010
152;90;2010-08-18 15:06:33;8;2010
128;67;2010-08-18 15:07:42;8;2010
8;55;2010-08-18 15:13:01;8;2010
8;81;2010-08-18 15:13:01;8;2010
8;95;2010-08-18 15:13:01;8;2010
8;141;2010-08-18 15:13:01;8;2010
8;54;2010-08-18 15:13:01;8;2010
8;44;2010-08-18 15:13:01;8;2010
8;58;2010-08-18 15:13:01;8;2010
8;62;2010-08-18 15:13:01;8;2010
8;166;2010-08-18 15:13:01;8;2010
8;107;2010-08-18 15:13:01;8;2010
8;50;2010-08-18 15:13:01;8;2010
8;56;2010-08-18 15:13:01;8;2010
8;128;2010-08-18 15:45:57;8;2010
152;85;2010-08-18 15:48:25;8;2010
8;85;2010-08-18 16:04:18;8;2010
8;85;2010-08-18 17:01:42;8;2010
8;44;2010-08-18 17:01:42;8;2010
157;39;2010-08-18 18:18:13;8;2010
157;39;2010-08-18 18:19:00;8;2010
157;39;2010-08-18 18:20:47;8;2010
157;39;2010-08-18 18:22:22;8;2010
157;39;2010-08-18 18:23:57;8;2010
157;39;2010-08-18 18:23:58;8;2010
157;39;2010-08-18 18:23:59;8;2010
157;39;2010-08-18 18:24:00;8;2010
157;39;2010-08-18 18:24:01;8;2010
157;39;2010-08-18 18:24:02;8;2010
8;85;2010-08-18 18:34:27;8;2010
140;39;2010-08-18 20:52:52;8;2010
140;39;2010-08-18 20:53:27;8;2010
140;39;2010-08-18 20:54:24;8;2010
74;90;2010-08-19 06:07:22;8;2010
74;127;2010-08-19 06:07:22;8;2010
74;41;2010-08-19 06:07:22;8;2010
152;56;2010-08-19 06:18:31;8;2010
84;136;2010-08-19 06:28:03;8;2010
90;74;2010-08-19 06:56:49;8;2010
14;52;2010-08-19 06:58:23;8;2010
52;103;2010-08-19 06:59:06;8;2010
52;63;2010-08-19 06:59:06;8;2010
52;85;2010-08-19 06:59:06;8;2010
52;78;2010-08-19 06:59:06;8;2010
78;52;2010-08-19 06:59:10;8;2010
52;14;2010-08-19 06:59:18;8;2010
125;74;2010-08-19 07:01:39;8;2010
52;11;2010-08-19 07:06:59;8;2010
52;80;2010-08-19 07:06:59;8;2010
11;52;2010-08-19 07:07:21;8;2010
152;90;2010-08-19 07:12:20;8;2010
152;133;2010-08-19 07:12:20;8;2010
152;69;2010-08-19 07:12:20;8;2010
152;136;2010-08-19 07:12:20;8;2010
152;33;2010-08-19 07:12:20;8;2010
152;137;2010-08-19 07:12:20;8;2010
152;143;2010-08-19 07:12:20;8;2010
152;141;2010-08-19 07:12:20;8;2010
152;19;2010-08-19 07:12:20;8;2010
152;129;2010-08-19 07:12:20;8;2010
143;152;2010-08-19 07:12:21;8;2010
136;152;2010-08-19 07:13:00;8;2010
19;152;2010-08-19 07:13:09;8;2010
136;123;2010-08-19 07:14:38;8;2010
136;166;2010-08-19 07:14:38;8;2010
136;84;2010-08-19 07:14:38;8;2010
136;107;2010-08-19 07:14:38;8;2010
136;39;2010-08-19 07:14:38;8;2010
11;52;2010-08-19 07:14:51;8;2010
133;152;2010-08-19 07:14:53;8;2010
52;11;2010-08-19 07:15:48;8;2010
90;152;2010-08-19 07:16:39;8;2010
74;90;2010-08-19 07:18:35;8;2010
74;127;2010-08-19 07:18:35;8;2010
63;52;2010-08-19 07:19:04;8;2010
129;152;2010-08-19 07:19:28;8;2010
90;74;2010-08-19 07:19:44;8;2010
41;74;2010-08-19 07:20:53;8;2010
161;136;2010-08-19 07:24:21;8;2010
84;136;2010-08-19 07:24:43;8;2010
123;136;2010-08-19 07:30:45;8;2010
123;47;2010-08-19 07:31:21;8;2010
136;86;2010-08-19 07:31:48;8;2010
136;133;2010-08-19 07:31:48;8;2010
136;85;2010-08-19 07:31:48;8;2010
136;69;2010-08-19 07:31:48;8;2010
136;19;2010-08-19 07:31:48;8;2010
136;141;2010-08-19 07:31:48;8;2010
136;62;2010-08-19 07:31:48;8;2010
136;36;2010-08-19 07:31:48;8;2010
136;155;2010-08-19 07:31:48;8;2010
136;161;2010-08-19 07:31:48;8;2010
136;161;2010-08-19 07:31:52;8;2010
69;148;2010-08-19 07:32:36;8;2010
69;148;2010-08-19 07:32:57;8;2010
123;135;2010-08-19 07:33:02;8;2010
123;136;2010-08-19 07:33:14;8;2010
69;136;2010-08-19 07:33:37;8;2010
69;136;2010-08-19 07:35:46;8;2010
69;136;2010-08-19 07:36:35;8;2010
52;83;2010-08-19 07:37:28;8;2010
52;13;2010-08-19 07:37:28;8;2010
52;85;2010-08-19 07:37:28;8;2010
52;128;2010-08-19 07:37:28;8;2010
52;103;2010-08-19 07:37:28;8;2010
52;36;2010-08-19 07:37:28;8;2010
52;102;2010-08-19 07:37:28;8;2010
52;155;2010-08-19 07:37:28;8;2010
52;132;2010-08-19 07:37:28;8;2010
133;136;2010-08-19 07:39:03;8;2010
107;136;2010-08-19 07:39:15;8;2010
55;107;2010-08-19 07:39:25;8;2010
55;107;2010-08-19 07:39:32;8;2010
55;107;2010-08-19 07:39:43;8;2010
69;136;2010-08-19 07:39:56;8;2010
55;166;2010-08-19 07:40:03;8;2010
55;107;2010-08-19 07:40:18;8;2010
55;44;2010-08-19 07:40:24;8;2010
69;136;2010-08-19 07:40:48;8;2010
69;136;2010-08-19 07:41:13;8;2010
19;136;2010-08-19 07:42:50;8;2010
136;19;2010-08-19 07:42:54;8;2010
136;133;2010-08-19 07:42:54;8;2010
136;166;2010-08-19 07:42:54;8;2010
136;107;2010-08-19 07:42:54;8;2010
136;84;2010-08-19 07:42:54;8;2010
136;69;2010-08-19 07:42:54;8;2010
136;112;2010-08-19 07:42:54;8;2010
136;123;2010-08-19 07:42:54;8;2010
136;39;2010-08-19 07:42:54;8;2010
136;141;2010-08-19 07:42:54;8;2010
84;94;2010-08-19 07:43:22;8;2010
84;103;2010-08-19 07:43:22;8;2010
107;136;2010-08-19 07:43:46;8;2010
132;52;2010-08-19 07:43:48;8;2010
102;52;2010-08-19 07:43:53;8;2010
81;103;2010-08-19 07:44:43;8;2010
83;52;2010-08-19 07:45:55;8;2010
163;110;2010-08-19 07:48:49;8;2010
19;136;2010-08-19 07:50:40;8;2010
19;136;2010-08-19 07:51:04;8;2010
153;136;2010-08-19 07:57:14;8;2010
161;136;2010-08-19 07:57:51;8;2010
127;74;2010-08-19 07:59:30;8;2010
127;74;2010-08-19 08:00:26;8;2010
136;19;2010-08-19 08:00:45;8;2010
136;153;2010-08-19 08:01:57;8;2010
136;153;2010-08-19 08:03:08;8;2010
19;30;2010-08-19 08:03:18;8;2010
19;112;2010-08-19 08:03:18;8;2010
52;14;2010-08-19 08:07:35;8;2010
52;163;2010-08-19 08:07:35;8;2010
133;136;2010-08-19 08:09:30;8;2010
13;90;2010-08-19 08:09:56;8;2010
13;52;2010-08-19 08:10:27;8;2010
14;52;2010-08-19 08:10:45;8;2010
161;83;2010-08-19 08:11:13;8;2010
161;90;2010-08-19 08:11:13;8;2010
161;35;2010-08-19 08:11:13;8;2010
83;161;2010-08-19 08:12:49;8;2010
33;152;2010-08-19 08:12:58;8;2010
136;153;2010-08-19 08:16:03;8;2010
84;136;2010-08-19 08:20:14;8;2010
135;69;2010-08-19 08:22:21;8;2010
153;136;2010-08-19 08:24:34;8;2010
153;22;2010-08-19 08:29:49;8;2010
123;136;2010-08-19 08:47:00;8;2010
17;69;2010-08-19 08:48:29;8;2010
65;90;2010-08-19 08:50:08;8;2010
132;166;2010-08-19 08:50:20;8;2010
103;84;2010-08-19 08:56:56;8;2010
103;81;2010-08-19 08:57:48;8;2010
103;52;2010-08-19 09:03:14;8;2010
103;52;2010-08-19 09:05:20;8;2010
103;56;2010-08-19 09:11:39;8;2010
103;50;2010-08-19 09:11:39;8;2010
103;149;2010-08-19 09:11:39;8;2010
103;152;2010-08-19 09:11:39;8;2010
90;65;2010-08-19 09:21:19;8;2010
90;65;2010-08-19 09:21:26;8;2010
65;90;2010-08-19 09:22:20;8;2010
90;161;2010-08-19 09:22:21;8;2010
39;136;2010-08-19 09:22:55;8;2010
39;136;2010-08-19 09:27:59;8;2010
35;90;2010-08-19 09:30:34;8;2010
35;161;2010-08-19 09:30:41;8;2010
128;52;2010-08-19 09:32:01;8;2010
22;153;2010-08-19 09:32:48;8;2010
166;103;2010-08-19 09:34:23;8;2010
103;166;2010-08-19 09:38:45;8;2010
11;52;2010-08-19 09:39:08;8;2010
103;166;2010-08-19 09:39:55;8;2010
153;22;2010-08-19 09:41:07;8;2010
22;153;2010-08-19 09:47:40;8;2010
52;11;2010-08-19 09:48:30;8;2010
52;11;2010-08-19 09:50:18;8;2010
11;52;2010-08-19 09:51:00;8;2010
110;17;2010-08-19 09:57:50;8;2010
17;110;2010-08-19 09:58:41;8;2010
128;17;2010-08-19 10:01:13;8;2010
14;133;2010-08-19 10:04:28;8;2010
86;136;2010-08-19 10:05:23;8;2010
153;42;2010-08-19 10:05:49;8;2010
166;56;2010-08-19 10:06:37;8;2010
166;50;2010-08-19 10:06:37;8;2010
166;149;2010-08-19 10:06:37;8;2010
166;152;2010-08-19 10:06:37;8;2010
152;166;2010-08-19 10:07:40;8;2010
42;66;2010-08-19 10:08:42;8;2010
17;128;2010-08-19 10:14:03;8;2010
128;17;2010-08-19 10:24:18;8;2010
90;35;2010-08-19 10:24:25;8;2010
128;17;2010-08-19 10:25:52;8;2010
128;166;2010-08-19 10:30:43;8;2010
166;128;2010-08-19 10:35:59;8;2010
66;89;2010-08-19 10:36:05;8;2010
128;166;2010-08-19 10:37:39;8;2010
158;129;2010-08-19 10:38:09;8;2010
133;14;2010-08-19 10:40:59;8;2010
133;14;2010-08-19 10:41:25;8;2010
153;69;2010-08-19 10:42:06;8;2010
149;166;2010-08-19 10:43:49;8;2010
32;88;2010-08-19 10:45:18;8;2010
32;88;2010-08-19 10:45:43;8;2010
14;133;2010-08-19 10:47:38;8;2010
128;107;2010-08-19 10:49:11;8;2010
30;19;2010-08-19 10:49:50;8;2010
132;36;2010-08-19 10:53:24;8;2010
132;118;2010-08-19 10:53:24;8;2010
118;132;2010-08-19 10:53:24;8;2010
156;47;2010-08-19 10:53:36;8;2010
128;81;2010-08-19 10:57:59;8;2010
129;158;2010-08-19 11:02:14;8;2010
133;62;2010-08-19 11:04:15;8;2010
133;88;2010-08-19 11:04:15;8;2010
133;64;2010-08-19 11:04:15;8;2010
17;128;2010-08-19 11:09:56;8;2010
65;60;2010-08-19 11:13:33;8;2010
60;65;2010-08-19 11:14:41;8;2010
60;65;2010-08-19 11:17:07;8;2010
128;17;2010-08-19 11:17:31;8;2010
166;132;2010-08-19 11:21:41;8;2010
65;60;2010-08-19 11:24:11;8;2010
18;163;2010-08-19 11:25:53;8;2010
18;90;2010-08-19 11:25:53;8;2010
18;110;2010-08-19 11:25:53;8;2010
18;129;2010-08-19 11:25:53;8;2010
18;154;2010-08-19 11:25:53;8;2010
132;166;2010-08-19 11:29:18;8;2010
128;166;2010-08-19 11:32:24;8;2010
113;95;2010-08-19 11:36:27;8;2010
47;156;2010-08-19 11:36:53;8;2010
55;107;2010-08-19 11:37:09;8;2010
85;152;2010-08-19 11:37:10;8;2010
113;95;2010-08-19 11:38:01;8;2010
153;69;2010-08-19 11:38:04;8;2010
103;81;2010-08-19 11:39:51;8;2010
166;128;2010-08-19 11:49:41;8;2010
83;102;2010-08-19 11:57:00;8;2010
102;83;2010-08-19 11:57:33;8;2010
41;11;2010-08-19 12:03:06;8;2010
41;80;2010-08-19 12:03:06;8;2010
41;90;2010-08-19 12:03:06;8;2010
41;129;2010-08-19 12:03:06;8;2010
41;158;2010-08-19 12:03:06;8;2010
90;41;2010-08-19 12:03:34;8;2010
129;41;2010-08-19 12:04:14;8;2010
32;88;2010-08-19 12:04:53;8;2010
14;52;2010-08-19 12:05:23;8;2010
56;166;2010-08-19 12:07:17;8;2010
55;107;2010-08-19 12:09:04;8;2010
107;55;2010-08-19 12:12:40;8;2010
107;55;2010-08-19 12:12:44;8;2010
155;52;2010-08-19 12:13:10;8;2010
155;136;2010-08-19 12:13:46;8;2010
132;133;2010-08-19 12:14:16;8;2010
133;132;2010-08-19 12:16:20;8;2010
133;132;2010-08-19 12:17:57;8;2010
132;133;2010-08-19 12:18:33;8;2010
103;13;2010-08-19 12:20:41;8;2010
11;41;2010-08-19 12:20:42;8;2010
